rank,har_id,har_alt_id,surfaced,is_disease_gene,chrom,start,end,gene,gene_distance,gene_confidence,gene_assignment_method,total_score,width,phylop_mean,phylop_max,gene_conf_num,gene_n_disorders,plac_gene,plac_type,plac_atac,gwas_trait,gwas_snp,gwas_pval,gwas_distance,gwas_mapped_trait,gwas_study,gwas_pubmed,brain_dnase_overlap,brain_dnase_peak,temporal_gene,gene_peak_pcw,gene_midfetal_frac,gene_in_midfetal,n_substitutions,n_indels,aln_length,subst_rate,n_motifs_human,n_motifs_chimp,n_motif_gained,n_motif_lost,motif_disruption,motif_tfs,score_constraint,score_acceleration,score_gene,score_disease,score_brain,score_temporal,score_motif,contrib_constraint,contrib_acceleration,contrib_gene,contrib_disease,contrib_brain,contrib_temporal,contrib_motif
550,HAR_982,HARsv2_0928,new,False,chr15,86482095,86482388,AGBL1-AS1,165127,,nearest_tss,0.11680212637456071,293,1.4745590790187801,6.73199987411499,0,0,,,,Educational attainment,rs2448929,6e-11,2522,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,AGBL1-AS1,,0.0,False,4,0,293,0.013651877133105802,111,104,8,1,9,+Nr2e1;+Zfp809;+BHLHE22;+FOXC2;-MYB;+Neurod2;+Olig2;+Tcf12;+Twist2,0.08160693559917241,0.028955191016184084,0.25046189999999996,0.18381337295510117,0.0,0.0,0.09090909090909091,0.014689248407851033,0.002026863371132886,0.05510161799999999,0.04043894205012226,0.0,0.0,0.004545454545454546
552,HAR_2019,HARsv2_1917,new,False,chr3,117423013,117423185,LINC02024,267741,,nearest_tss,0.11550992635235895,172,2.5524298463083,8.902999877929688,0,0,,,,Educational attainment (years of education),rs9881096,2e-08,16419,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,LINC02024,,0.0,False,4,0,172,0.023255813953488372,48,47,4,3,7,+ZNF770;-CDX1;+Rhox11;-SMAD2;-Smad4;+SOX12;+SOX14,0.2698073610532821,0.04932483120780195,0.2196777,0.052851889285765896,0.0,0.0,0.0707070707070707,0.04856532498959078,0.003452738184546137,0.048329094,0.011627415642868497,0.0,0.0,0.0035353535353535356
553,HAR_1364,HARsv2_1297,new,False,chr19,32069914,32070202,LINC01782,35715,,nearest_tss,0.11386233150720583,288,2.393193976941452,8.751999855041504,0,0,,,,Educational attainment,rs2240662,2e-09,23647,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LINC01782,,0.0,False,4,0,288,0.013888888888888888,44,39,5,0,5,+CTCF;+GLIS1;+SMAD2;+ZBTB26;+ZIM3,0.24200415934130334,0.0294578853046595,0.28928550000000003,0.009415765132693299,0.0,0.0,0.050505050505050504,0.0435607486814346,0.002062051971326165,0.06364281000000001,0.0020714683291925256,0.0,0.0,0.0025252525252525255
554,HAR_664,HARsv2_0626,new,False,chr13,68729563,68729861,LINC00550,155465,,nearest_tss,0.1132767808296858,298,1.588185054177572,6.833000183105469,0,0,,,,Educational attainment,rs73206183,1e-08,6033,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LINC00550,,0.0,False,8,0,298,0.026845637583892617,62,65,7,10,17,-PROP1;-Hmga1;-ZNF35;-ATF3;+DMRTA2;+TEF;-JUND;-FOXD3;+FOXO1::ELF1;+FOXO1::ELK1;-Hand1::Tcf3;+Irf1;+JUN::JUNB;-PHOX2B;-Rhox11;+ZNF574;-ZNF682,0.10144647250515733,0.05693873132712708,0.2533605,0.1213888,0.0,0.0,0.1717171717171717,0.018260365050928318,0.003985711192898896,0.05573931,0.026705536000000002,0.0,0.0,0.008585858585858586
555,HAR_2449,HARsv2_2326,new,False,chr5,125390257,125390657,LINC02240,102604,,nearest_tss,0.11306107175450762,400,1.6133457488172196,6.783999919891357,0,0,,,,Depressive symptoms,rs4836189,4e-09,11064,depressive symptom measurement,Multivariate genome-wide analyses of the well-being spectrum.,30643256,False,,LINC02240,,0.0,False,11,0,400,0.0275,101,97,12,8,20,+IRF9;+NEUROG2;+Nr2e1;-FOXB1;+ATOH7;-FOXN3;+ZNF136;+NEUROG1;+ZNF677;+Thap11;-Foxl2;-IRF2;-IRF3;-ONECUT3;+PPARA::RXRA;+Pparg::Rxra;+SPIC;-TP73;-ZKSCAN5;+ZNF582,0.10583962758423067,0.05832661290322581,0.2692188,0.09362695356868281,0.0,0.0,0.20202020202020202,0.01905113296516152,0.004082862903225807,0.059228135999999994,0.020597929785110217,0.0,0.0,0.010101010101010102
557,HAR_1267,HARsv2_1204,new,False,chr18,39807338,39807638,LINC01902,34071,,nearest_tss,0.11015063388268166,300,2.296172300974528,8.788000106811523,0,0,,,,Educational attainment,rs12957463,6e-22,24627,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LINC01902,,0.0,False,5,0,300,0.016666666666666666,82,86,0,4,4,-Pou5f1::Sox2;-LIN54;-PAX3;-ZBTB18,0.22506379761207454,0.035349462365591396,0.2897787,0.006332599666885539,0.0,0.0,0.04040404040404041,0.040511483570173416,0.002474462365591398,0.063751314,0.0013931719267148187,0.0,0.0,0.0020202020202020206
558,HAR_2018,HARsv2_1916,new,False,chr3,116887829,116888106,LINC00901,33325,,nearest_tss,0.11013977905031119,277,2.072809629669157,8.755000114440918,0,0,,,,Educational attainment (years of education),rs34031601,8e-13,23768,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,LINC00901,,0.0,False,4,0,277,0.01444043321299639,57,71,1,15,16,-RORA;+EWSR1-FLI1;-Nr2e1;-Nr2F6;-RARA;-Nr1h3;-Ppara;-HNF4A;-Nr1H2;-Nr1H4;-NR2C1;-NR2C2;-NR2F1;-NR2F2;-POU4F2;-ZNF257,0.18606380703254902,0.03062769302433912,0.2900025,0.011922714508820738,0.0,0.0,0.16161616161616163,0.03349148526585882,0.0021439385117037386,0.06380055,0.0026229971919405626,0.0,0.0,0.008080808080808083
559,HAR_3126,HARsv2_2980,new,False,chr9,24545831,24545854,IZUMO3,45,,nearest_tss,0.10958005215539744,23,1.3450434732696284,3.624000072479248,0,0,,,,Educational attainment (MTAG),rs2805064,1e-09,15214,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,IZUMO3,35.0,0.035023218372751797,False,2,0,23,0.08695652173913043,0,0,0,0,0,,0.058993007432039994,0.1844319775596073,0.2999865,0.0704592,0.0,0.035023218372751797,0.0,0.010618741337767199,0.012910238429172513,0.06599703,0.015501024,0.0,0.004553018388457734,0.0
560,HAR_858,HARsv2_0808,new,False,chr14,79493076,79493256,LOC105370586,293095,,nearest_tss,0.10837420910426442,180,2.448131361818002,8.89900016784668,0,0,,,,Type 2 diabetes and Attention deficit hiperactivty disorder,rs7144011,2e-08,19036,"attention deficit-hyperactivity disorder, type 2 diabetes mellitus",Shared genetics of psychiatric disorders and type 2 diabetes:a large-scale genome-wide cross-trait analysis.,36738649,False,,LOC105370586,,0.0,False,4,0,180,0.022222222222222223,59,65,2,8,10,+VENTX;-SOX21;+HOXD9;-Nkx2-1;-NKX2-3;-NKX2-4;-NKX2-8;-Plagl1;-THRA;-ZNF530,0.2515964402722563,0.0471326164874552,0.2120715,0.03673332568468801,0.0,0.0,0.10101010101010101,0.045287359249006134,0.0032992831541218647,0.04665573,0.008081331650631362,0.0,0.0,0.005050505050505051
561,HAR_1330,HARsv2_1265,new,False,chr18,71665961,71666073,LINC01541,87005,,nearest_tss,0.10824016677065093,112,1.8595789069888973,8.57699966430664,0,0,,,,Neuroticism conditioned on educational attainment (multi-trait conditioning and joint analysis),rs7506093,4e-09,19033,neuroticism measurement,"Multivariate genome-wide analysis of education, socioeconomic status and brain phenome.",33349686,False,,LINC01541,,0.0,False,4,0,112,0.03571428571428571,11,15,5,9,14,-ZNF24;+NR2F1;+Foxn1;-ETV2::FOXI1;-FLI1::FOXI1;+FOS;-GATA1;-GATA2;-Gata3;-GATA4;-GATA6;+Prdm4;-TRPS1;+ZNF784,0.148832894063988,0.07574884792626728,0.2738985,0.04008840642539684,0.0,0.0,0.1414141414141414,0.02678992093151784,0.00530241935483871,0.06025767,0.008819449413587305,0.0,0.0,0.007070707070707071
562,HAR_314,HARsv2_0297,new,False,chr10,105122130,105122185,SORCS3-AS1,455914,,nearest_tss,0.1079177571488475,55,1.682981818237088,6.0370001792907715,0,0,,,,Educational attainment,rs703482,7e-13,7260,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,SORCS3-AS1,,0.0,False,4,0,55,0.07272727272727272,8,6,3,1,4,-MYB;+NKX6-3;+POU6F1;+POU6F2,0.11799835596752946,0.15425219941348975,0.1632258,0.17250236861611767,0.0,0.0,0.04040404040404041,0.0212397040741553,0.010797653958944284,0.035909676,0.03795052109554589,0.0,0.0,0.0020202020202020206
564,HAR_1342,HARsv2_1277,new,False,chr18,76359842,76359932,LOC101927989,131720,,nearest_tss,0.10732003827094796,90,1.3264490763346355,8.713000297546387,0,0,,,,Educational attainment,rs72973714,5e-09,4134,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LOC101927989,,0.0,False,3,0,90,0.03333333333333333,24,25,4,5,9,-POU2F1::SOX2;-Bcl11B;+ETV2::HOXB13;-Foxl2;-FOXP2;+IRF3;-ONECUT3;+POU4F2;+RREB1,0.055746353454190455,0.07069892473118279,0.260484,0.13856743351161974,0.0,0.0,0.09090909090909091,0.010034343621754281,0.004948924731182796,0.05730648,0.030484835372556342,0.0,0.0,0.004545454545454546
566,HAR_2597,HARsv2_2471,new,False,chr6,64167125,64167160,SCAT8,360290,,nearest_tss,0.10318005226627858,35,1.6756857024771827,4.739999771118164,0,0,,,,Schizophrenia,rs6903570,3e-08,10161,schizophrenia,Genome-wide association analysis identifies 30 new susceptibility loci for schizophrenia.,28991256,False,,SCAT8,,0.0,False,3,0,35,0.08571428571428572,12,19,4,11,15,+MEF2B;+MEF2D;-MYBL1;-POU3F2;-POU3F4;-POU5F1B;+Arid3b;+CEBPG;-PAX3;-POU1F1;-POU2F1;-POU2F2;-POU2F3;-POU3F1;-POU5F1,0.11672442579719045,0.1817972350230415,0.191913,0.08930559816097193,0.0,0.0,0.15151515151515152,0.02101039664349428,0.012725806451612906,0.04222086,0.019647231595413824,0.0,0.0,0.007575757575757576
567,HAR_1668,HARsv2_1583,new,False,chr2,211908392,211908771,MIR548F2,517590,,nearest_tss,0.10194847398486367,379,1.9956699100762592,8.788999557495117,0,0,,,,Educational attainment,rs72933754,1e-10,8041,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,MIR548F2,8.0,0.0,False,8,0,379,0.021108179419525065,106,110,4,8,12,+TEAD3;-ZSCAN4;-PGR;+BCL6;-ETV2::FOXI1;+Gli2;-MYB;-SPIC;-Stat2;+TEAD2;-ZIM3;-ZKSCAN1,0.17259491216373157,0.04476976763979913,0.144723,0.13567200000000001,0.0,0.0,0.12121212121212122,0.031067084189471683,0.0031338837347859396,0.031839059999999995,0.029847840000000004,0.0,0.0,0.0060606060606060615
568,HAR_713,HARsv2_0672,new,False,chr13,96325752,96326059,MIR4501,101170,,nearest_tss,0.1005023922250614,307,1.3583202329168924,6.1579999923706055,0,0,,,,Externalizing behaviour (multivariate analysis),rs61966940,6e-13,15153,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,MIR4501,,0.0,False,6,0,307,0.019543973941368076,53,47,9,3,12,+POU3F2;+POU3F3;+POU3F4;+POU5F1B;+TCF7L1;-ZNF8;+POU2F1;+POU2F2;+POU3F1;-Stat2;-ZNF211;+ZNF675,0.061311181270774305,0.04145213827886939,0.26964899999999997,0.0962788357099778,0.0,0.0,0.12121212121212122,0.011036012628739374,0.0029016496795208576,0.05932277999999999,0.021181343856195117,0.0,0.0,0.0060606060606060615
569,HAR_639,HARsv2_0604,new,False,chr13,53263240,53263498,LINC01065,111340,,nearest_tss,0.096822753451288,258,1.4589851973429697,6.281000137329102,0,0,,,,Decaffeinated coffee consumption or major depression disorder,rs13353100,3e-08,10594,"coffee consumption measurement, major depressive disorder",Shared Genetics and Causality Between Decaffeinated Coffee Consumption and Neuropsychiatric Diseases: A Large-Scale Genome-Wide Cross-Trait Analysis and Mendelian Randomization Analysis.,35898629,False,,LINC01065,,0.0,False,5,0,258,0.01937984496124031,81,79,3,1,4,+MEF2B;+MEF2D;+ZNF35;-TEAD4,0.07888767532576321,0.04110402600650163,0.266598,0.08669967296360682,0.0,0.0,0.04040404040404041,0.014199781558637378,0.002877281820455114,0.05865156,0.0190739280519935,0.0,0.0,0.0020202020202020206
570,HAR_1273,HARsv2_1210,new,False,chr18,40387487,40387692,LINC01477,321202,,nearest_tss,0.0966590290307523,205,1.6620778643759968,5.99399995803833,0,0,,,,Educational attainment,rs72890073,1e-11,16194,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LINC01477,,0.0,False,5,3,208,0.024390243902439025,34,33,11,10,21,+TBX20;+MEIS2;-ZNF24;+CDX1;+CDX4;-GATA2;+Hoxa11;-HOXB4;+HOXB9;+HOXC10;-HOXC13;-HOXC4;+HOXC9;-HOXD4;+IRF7;-Lhx3;+MEIS1;-Nkx3-2;+PAX3;-PHOX2B;-THRB,0.11434844437356033,0.051730920535011805,0.2036394,0.0774928,0.0,0.0,0.21212121212121213,0.020582719987240858,0.003621164437450827,0.044800668,0.017048416,0.0,0.0,0.010606060606060607
571,HAR_85,HARsv2_0072,new,False,chr1,80453418,80453546,LINC01781,82209,,nearest_tss,0.09629478716057818,128,1.100852417595246,6.980999946594238,0,0,,,,Depression score,rs61772941,3e-08,7945,depressive symptom measurement,"Leveraging deep phenotyping from health check-up cohort with 10,000 Korean individuals for phenome-wide association study of 136 traits.",35121771,False,,LINC01781,,0.0,False,4,0,128,0.03125,78,71,9,2,11,+MEF2B;+MEF2D;+PROX1;+E2F1;-Hmga1;+CTCF;+E2F2;+E2F3;+E2F4;+MEF2C;-ZIM3,0.016356299985587127,0.06628024193548387,0.2753373,0.10264215760060491,0.0,0.0,0.1111111111111111,0.0029441339974056826,0.004639616935483872,0.060574206,0.02258127467213308,0.0,0.0,0.005555555555555556
572,HAR_2497,HARsv2_2373,new,False,chr5,165034692,165034861,LOC102546299,564414,,nearest_tss,0.09311975215046286,169,1.5837848708474425,7.025000095367432,0,0,,,,Broad depression or major depressive disorder (self-reported),rs7714851,8e-16,13908,major depressive disorder,"Bivariate genome-wide association analyses of the broad depression phenotype combined with major depressive disorder, bipolar disorder or schizophrenia reveal eight novel genetic loci for depression.",30626913,False,,LOC102546299,,0.0,False,3,0,169,0.01775147928994083,64,92,0,28,28,-SREBF1;-SREBF2;-SMAD3;-ZNF24;-SMAD5;-ZNF35;-BARX1;-BSX;-DLX1;-Dlx3;-Dlx4;-DLX6;-GBX2;-HESX1;-HOXA7;-LBX2;-LHX2;-MSX1;-MSX2;-Msx3;-Nobox;-ONECUT1;-ONECUT3;-Pax7;-RAX;-RAX2;-SHOX;-Smad4,0.1006781833930137,0.03765031494560031,0.1306758,0.13396394069142828,0.0,0.0,0.2828282828282828,0.018122073010742465,0.002635522046192022,0.028748676,0.029472066952114222,0.0,0.0,0.014141414141414142
573,HAR_438,HARsv2_0414,new,False,chr11,92607525,92607691,LINC02746,307938,,nearest_tss,0.09303182954134881,166,1.5954471364416696,6.264999866485596,0,0,,,,Educational attainment,rs502245,4e-08,16050,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LINC02746,,0.0,False,4,0,166,0.024096385542168676,109,86,25,2,27,-Sox6;-Sox7;+ARNT::HIF1A;+BARHL1;+BARHL2;+BARX1;+BSX;+DLX1;+Dlx3;+Dlx4;+DLX6;+Dmrt1;+GBX2;+HESX1;+Hmx2;+HOXA7;+LBX2;+LHX2;+MSX1;+MSX2;+Msx3;+NFIA;+NFIX;+Nobox;+RAX;+RAX2;+SHOX,0.10271446029484642,0.05110765643218034,0.2076186,0.05296925046209179,0.0,0.0,0.2727272727272727,0.018488602853072356,0.003577535950252624,0.045676091999999995,0.011653235101660194,0.0,0.0,0.013636363636363636
574,HAR_2135,ZOOHAR.6,new,False,chr4,28059052,28059150,MIR4275,760432,,nearest_tss,0.09076583021281524,98,2.5242159272156126,6.360000133514404,0,0,,,,Attention deficit hyperactivity disorder or risk-taking behavior (pleiotropy),rs2110506,6e-09,14310,"attention deficit-hyperactivity disorder, risk-taking behaviour",Investigating the shared genetic architecture between attention-deficit/hyperactivity disorder and risk taking behavior: A large-scale genomewide cross-trait analysis.,38565336,False,,MIR4275,,0.0,False,4,4,99,0.042105263157894736,49,58,1,10,11,-ZNF354C;-Arid3a;-PITX2;-Crx;-PITX1;-GSC;-GSC2;-OTX1;-PITX3;-RHOXF1;+TBP,0.26488110111738633,0.08930390492359933,0.0718704,0.07031325050671908,0.0,0.0,0.1111111111111111,0.04767859820112954,0.006251273344651954,0.015811488000000002,0.015468915111478196,0.0,0.0,0.005555555555555556
575,HAR_657,HARsv2_0619,new,False,chr13,66435208,66435498,MIR4704,216959,,nearest_tss,0.08870142742176951,290,1.1142594013446243,6.260000228881836,0,0,,,,Personality traits or cognitive traits (multivariate analysis),rs9529067,1e-08,6189,"neuroticism measurement, cognitive function measurement",Multivariate genetic analysis of personality and cognitive traits reveals abundant pleiotropy.,37365406,False,,MIR4704,,0.0,False,3,14,290,0.010869565217391304,97,88,10,1,11,+ZNF766;+POU2F1::SOX2;+Hmga1;-BARX2;+GATA1::TAL1;+GATA4;+GATA5;+SIX1;+SIX2;+TFCP2;+ZIM3,0.018697211458707702,0.023053997194950913,0.2349123,0.12039040000000001,0.0,0.0,0.1111111111111111,0.0033654980625673864,0.001613779803646564,0.051680706,0.026485888000000003,0.0,0.0,0.005555555555555556
576,HAR_873,HARsv2_0823,new,False,chr14,84657876,84658326,SNORD3P3,613606,,nearest_tss,0.08271498925598525,450,1.7820285373263889,7.132999897003174,0,0,,,,Educational attainment (years of education),rs72694479,5e-10,11582,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,SNORD3P3,,0.0,False,7,0,450,0.015555555555555555,116,111,11,6,17,+BCL6B;-ZNF75A;+ZFP14;-ARNT::HIF1A;+E2F6;+JUND;+GATA1::TAL1;-RBPJ;+Rfx6;-SMAD2;-Smad4;+TFDP1;+Zic1::Zic2;-ZNF320;+ZNF610;+ZNF701;+ZSCAN31,0.13529229809689533,0.03299283154121864,0.1159182,0.09984097638545544,0.0,0.0,0.1717171717171717,0.02435261365744116,0.002309498207885305,0.025502003999999998,0.021965014804800197,0.0,0.0,0.008585858585858586
