rank,har_id,har_alt_id,surfaced,is_disease_gene,chrom,start,end,gene,gene_distance,gene_confidence,gene_assignment_method,total_score,width,phylop_mean,phylop_max,gene_conf_num,gene_n_disorders,plac_gene,plac_type,plac_atac,gwas_trait,gwas_snp,gwas_pval,gwas_distance,gwas_mapped_trait,gwas_study,gwas_pubmed,brain_dnase_overlap,brain_dnase_peak,temporal_gene,gene_peak_pcw,gene_midfetal_frac,gene_in_midfetal,n_substitutions,n_indels,aln_length,subst_rate,n_motifs_human,n_motifs_chimp,n_motif_gained,n_motif_lost,motif_disruption,motif_tfs,score_constraint,score_acceleration,score_gene,score_disease,score_brain,score_temporal,score_motif,contrib_constraint,contrib_acceleration,contrib_gene,contrib_disease,contrib_brain,contrib_temporal,contrib_motif
269,HAR_1918,HARsv2_1820,shared,True,chr3,63967904,63968144,ADAMTS9,719857,strong,nearest_tss,0.26526923366232563,240,1.862967341086444,8.795999526977539,4,1,,,,Type 2 diabetes and schyzophrenia or obsessive compulsive disorder,rs3774723,1e-09,8520,"schizophrenia, obsessive-compulsive symptom measurement, type 2 diabetes mellitus",Shared genetics of psychiatric disorders and type 2 diabetes:a large-scale genome-wide cross-trait analysis.,36738649,True,AG80295,ADAMTS9,37.0,0.3874305162346359,False,5,0,240,0.020833333333333332,28,39,3,14,17,-SP4;-FEZF2;-EGR1;-KLF11;-KLF7;+Mecom;-RREB1;+SMAD2;-SP8;-SP9;-TFAP2A;-THAP1;-ZBTB14;-ZNF257;+ZNF416;-ZNF449;-ZNF530,0.14942452782763957,0.04418682795698925,0.21010725000000002,0.118656,0.8,0.3874305162346359,0.1717171717171717,0.026896415008975123,0.003093077956989248,0.046223595000000006,0.02610432,0.10400000000000001,0.050365967110502674,0.008585858585858586
270,HAR_976,HARsv2_0922,shared,True,chr15,77556678,77557448,LINGO1,245803,strong,nearest_tss,0.26503128770277057,770,1.5247771651804947,8.5,4,1,,,,Educational attainment,rs72744579,5e-12,14996,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LINGO1,19.0,0.6731481042901559,True,17,0,770,0.02207792207792208,196,191,16,11,27,+MSC;+MYF6;+TFAP4;-TP53;+FERD3L;-ZSCAN16;+ZNF213;-ZNF75D;-E2F6;+HOXA10;-HOXB4;-HOXC4;-HOXD4;+SPIC;+TBX18;+Tcf21;+TFAP2A;+TFAP2B;+TFAP2B;+TFAP2C;+TFAP2C;+TFAP2E;-VEZF1;-ZBTB6;+ZNF317;-ZNF341;-ZNF701,0.09037520863146926,0.04682656053623796,0.56564775,0.09044440326129798,0.0,0.6731481042901559,0.2727272727272727,0.016267537553664467,0.0032778592375366576,0.124442505,0.019897768717485553,0.0,0.08750925355772027,0.013636363636363636
271,HAR_2772,HARsv2_2640,shared,True,chr7,34851545,34851716,TBX20,402385,definitive,nearest_tss,0.26478416659519083,171,1.0316128187832407,6.349999904632568,5,1,,,,Educational attainment,rs6978797,1e-08,17976,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,True,AG80295,TBX20,25.0,0.1156634839545706,False,3,0,171,0.017543859649122806,63,63,1,1,2,+Arid3a;-ZFP42,0.0042667969114295115,0.03720996038483305,0.597615,0.044953599999999996,0.8,0.1156634839545706,0.020202020202020204,0.000768023444057312,0.0026046972269383136,0.1314753,0.009889792,0.10400000000000001,0.015036252914094179,0.0010101010101010103
272,HAR_1606,ZOOHAR.257,shared,True,chr2,173052632,173052891,MAP3K20,22955,moderate,plac_linked,0.26283980092180714,259,3.666842552252637,8.902999877929688,3,3,MAP3K20,nearest_distal,False,Educational attainment,rs12987269,6e-09,4373,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,MAP3K20,,0.0,False,5,0,259,0.019305019305019305,130,134,4,8,12,-Foxj2;-MYF6;+GMEB2;-Sox7;-POU2F1::SOX2;+Gmeb1;+Hmx2;-MEIS1;+Pax7;-POU4F2;-Sox17;-ZNF211,0.4643881510283152,0.04094532320338772,0.6385225,0.13567365932666928,0.0,0.0,0.12121212121212122,0.08358986718509673,0.002866172624237141,0.14047495,0.029848205051867242,0.0,0.0,0.0060606060606060615
273,HAR_1444,HARsv2_1373,shared,True,chr2,57754686,57754996,FANCL,486330,definitive,nearest_tss,0.26261538129793144,310,2.397591076765839,7.039999961853027,5,1,,,,Depression,rs11682175,5e-09,5463,major depressive disorder,Genome-wide association analyses identify 44 risk variants and refine the genetic architecture of major depression.,29700475,False,,FANCL,8.0,0.5347702992381207,False,9,0,310,0.02903225806451613,49,42,7,0,7,+HNF1B;+MEF2B;+MEF2D;+HNF1A;+MEF2A;+PBX1;+SOX14,0.24277191006135931,0.06157648283038502,0.5136700000000001,0.12974177842022977,0.0,0.5347702992381207,0.0707070707070707,0.04369894381104467,0.004310353798126952,0.11300740000000002,0.02854319125245055,0.0,0.0695201389009557,0.0035353535353535356
274,HAR_2715,HARsv2_2583,new,False,chr7,8088304,8089089,GLCCI1,119509,,nearest_tss,0.26139376112954693,785,4.453481908736045,8.89900016784668,0,0,,,,Alzheimer's disease or educational attainment (pleiotropy),rs6952006,4e-08,5576,"Alzheimer disease, educational attainment",Pleiotropic predisposition to Alzheimer's disease and educational attainment: insights from the summary statistics analysis.,34743297,False,,GLCCI1,9.0,0.48451784451083185,False,6,0,785,0.007643312101910828,160,155,8,3,11,-NR1H2::RXRA;-DUX4;+JUN;+FOSL1::JUND;+Hand1::Tcf3;+Hoxa11;+HOXA9;+SMAD2;+Smad4;-TFCP2;+ZNF85,0.6017384401927665,0.016211218409697966,0.2641473,0.11495806938275653,0.0,0.48451784451083185,0.1111111111111111,0.10831291923469796,0.0011347852886788576,0.05811240599999999,0.025290775264206436,0.0,0.06298731978640815,0.005555555555555556
275,HAR_1421,HARsv2_1352,shared,True,chr2,36339824,36340155,CRIM1,15623,limited,plac_linked,0.2606453540388032,331,3.276429611051487,8.902999877929688,2,1,CRIM1,nearest_distal,False,Educational attainment (MTAG),rs6752813,7e-09,7376,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,CRIM1,37.0,0.4788256243680814,False,4,0,331,0.012084592145015106,35,39,0,4,4,-Ahr::Arnt;-HIC2;-KLF17;-ZSCAN29,0.3962205340313225,0.025631030114023977,0.4453131,0.114977593714231,0.0,0.4788256243680814,0.04040404040404041,0.07131969612563804,0.0017941721079816786,0.09796888200000001,0.025295070617130818,0.0,0.062247331167850584,0.0020202020202020206
276,HAR_2919,HARsv2_2784,shared,True,chr8,34226284,34226948,TTI2,713149,strong,nearest_tss,0.25977883488152914,664,4.318749036457756,8.833999633789062,4,1,,,,Attention deficit hyperactivity disorder or cannabis use,rs76545266,2e-08,2281,"attention deficit-hyperactivity disorder, Cannabis use",Attention-deficit/hyperactivity disorder and lifetime cannabis use: genetic overlap and causality.,30610198,False,,TTI2,9.0,0.5510801558803594,False,4,0,664,0.006024096385542169,169,169,5,5,10,+HSF2;-RXRB;-RXRG;-ERF::NHLH1;+Gata3;+GATA5;+GATA6;-PPARD;+ZBTB26;-ZNF85,0.5782135570110917,0.012776914108045085,0.21513824999999998,0.139930319622808,0.0,0.5510801558803594,0.10101010101010101,0.1040784402619965,0.000894383987563156,0.047330414999999994,0.03078467031701776,0.0,0.07164042026444672,0.005050505050505051
277,HAR_674,HARsv2_0636;ZOOHAR.213,new,False,chr13,71767513,71767862,DACH1,99337,,nearest_tss,0.2593299621763115,349,5.638593938944838,8.902999877929688,0,0,,,,Externalizing behaviour (multivariate analysis),rs303948,2e-08,24059,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,DACH1,9.0,0.352877940306392,False,5,0,349,0.014326647564469915,80,72,9,1,10,+RXRB;+RXRG;+SOX21;+Sox1;-BACH2;+Nr2f6;+PPARD;+Stat6;+THRB;+ZNF410,0.8086636069796393,0.030386357334319256,0.27019889999999996,0.005795784619264156,0.0,0.352877940306392,0.10101010101010101,0.14555944925633507,0.002127045013402348,0.05944375799999999,0.0012750726162381143,0.0,0.045874132239830966,0.005050505050505051
278,HAR_3202,HARsv2_3054,shared,True,chr9,117533600,117533808,TRIM32,846296,definitive,nearest_tss,0.2591426484768922,208,4.2553512575399814,8.878000259399414,5,2,,,,Educational attainment,rs12686734,1e-08,1298,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,TRIM32,12.0,0.6444248718157162,True,5,0,208,0.02403846153846154,54,55,2,3,5,+IRF5;+FOSL1::JUND;-NFIA;-NFIC;-NFIX,0.5671440583965458,0.050984801488833754,0.15370399999999995,0.15169280000000002,0.0,0.6444248718157162,0.050505050505050504,0.10208593051137824,0.003568936104218363,0.03381487999999999,0.033372416,0.0,0.0837752333360431,0.0025252525252525255
279,HAR_1036,HARsv2_0981,shared,True,chr16,13483333,13483349,ERCC4,436805,strong,nearest_tss,0.25909685321413073,16,2.398187480866909,5.72599983215332,4,1,,,,Externalizing behaviour (multivariate analysis),rs115690621,2e-09,9877,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,ERCC4,12.0,0.613306348704614,True,2,0,16,0.125,1,1,1,1,2,+ZNF354C;-ZNF574,0.2428760445355192,0.2651209677419355,0.42239625000000003,0.1052436187004589,0.0,0.613306348704614,0.020202020202020204,0.043717688016393454,0.018558467741935487,0.092927175,0.023153596114100956,0.0,0.07972982533159982,0.0010101010101010103
280,HAR_2241,HARsv2_2129,new,False,chr4,129362933,129363296,C4orf33,268002,,nearest_tss,0.25885415157719793,363,2.086054182384876,8.734000205993652,0,0,,,,Educational attainment,rs4975219,1e-08,24225,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,True,AG80295,C4orf33,25.0,0.512031341951503,False,6,0,363,0.01652892561983471,151,150,3,2,5,+SRF;+ZNF8;+Mecom;-MEIS2;-ZNF708,0.1883763574158531,0.0350573180485204,0.21959939999999997,0.004960000000000004,0.8,0.512031341951503,0.050505050505050504,0.03390774433485356,0.002454012263396428,0.048311867999999994,0.001091200000000001,0.10400000000000001,0.06656407445369539,0.0025252525252525255
281,HAR_788,HARsv2_0741,shared,True,chr14,33576363,33576566,SPTSSA,885675,moderate,nearest_tss,0.2583732845098198,203,5.744611334987255,8.89900016784668,3,1,,,,Cognitive domain scores for language or memory (pleiotropy),rs73270956,4e-08,143,"memory performance, language measurement","A genome-wide search for pleiotropy in more than 100,000 harmonized longitudinal cognitive domain scores.",37349795,False,,SPTSSA,8.0,0.4619100943844076,False,2,0,203,0.009852216748768473,39,43,1,5,6,+ZNF157;-STAT1;-STAT3;-Stat4;-Stat5a::Stat5b;-Stat5b,0.8271746563987581,0.020896233910694423,0.057162500000000005,0.14711247583644868,0.0,0.4619100943844076,0.06060606060606061,0.14889143815177644,0.0014627363737486098,0.012575750000000002,0.03236474468401871,0.0,0.06004831226997299,0.0030303030303030307
282,HAR_2270,HARsv2_2156,shared,True,chr4,156735607,156735901,GLRB,340249,definitive,nearest_tss,0.25789229453739526,294,1.2255991828494093,8.489999771118164,5,1,,,,Attention deficit hyperactivity disorder or risk-taking behavior (pleiotropy),rs12639706,4e-09,18213,"attention deficit-hyperactivity disorder, risk-taking behaviour",Investigating the shared genetic architecture between attention-deficit/hyperactivity disorder and risk taking behavior: A large-scale genomewide cross-trait analysis.,38565336,False,,GLRB,12.0,0.6479615470869311,True,5,0,294,0.017006802721088437,42,30,15,3,18,+Pou5f1::Sox2;+FOXG1;+Foxj2;+FOXL1;+FOXO4;+FOXO6;+FOXS1;-DMRT3;-DMRTA1;+Foxo1;+Foxj3;+FOXK2;+Foxl2;+Foxo3;+FOXP2;-NFIB;+POU2F3;+POU5F1,0.03813757006668893,0.03607087996488919,0.659751,0.0455974550710857,0.0,0.6479615470869311,0.18181818181818182,0.0068647626120040064,0.0025249615975422436,0.14514522,0.010031440115638855,0.0,0.08423500112130104,0.009090909090909092
283,HAR_43,HARsv2_0035,new,False,chr1,50696785,50697211,FAF1,263057,,nearest_tss,0.25782947766132935,426,4.738623403376948,8.89799976348877,0,0,,,,Educational attainment,rs114623137,6e-09,20563,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,FAF1,9.0,0.569239079108254,False,4,0,426,0.009389671361502348,90,102,4,16,20,-ZNF136;+ZNF382;+Foxn1;-CDX1;-CDX4;+ELK1::HOXB13;+ERF::HOXB13;-FOXD2;-HOXA10;-Hoxa11;-HOXB9;-HOXC10;-HOXC11;-HOXC12;-HOXC9;-HOXD10;-HOXD11;-HOXD12;-NKX2-8;-RBPJ,0.6515252534495959,0.019915190065121914,0.2210829,0.029184274321638212,0.0,0.569239079108254,0.20202020202020202,0.11727454562092726,0.001394063304558534,0.048638238,0.006420540350760407,0.0,0.07400108028407303,0.010101010101010102
284,HAR_1660,HARsv2_1575,shared,True,chr2,206845735,206846042,KLF7,320145,moderate,nearest_tss,0.256896146338551,307,3.1563568480696844,8.902999877929688,3,1,,,,Educational attainment (years of education),rs10192834,2e-08,14851,self reported educational attainment,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,30038396,False,,KLF7,12.0,0.7136451543379511,True,4,7,307,0.013333333333333334,95,95,6,6,12,+MGA;+TBX15;+TBX1;+TBX4;+TBX5;-HOXA5;-HOXD3;-ETV5::FOXO1;-HOXA4;-MAF;-PBX3;+POU2F2,0.3752553629139617,0.02827956989247312,0.3399275,0.062509477259205,0.0,0.7136451543379511,0.12121212121212122,0.06754596532451311,0.0019795698924731184,0.07478405,0.013752084997025099,0.0,0.09277387006393364,0.0060606060606060615
285,HAR_1177,HARsv2_1116,shared,True,chr17,48332561,48332767,HOXB1,198245,strong,nearest_tss,0.2568061171883068,206,2.0301865779761243,8.89799976348877,4,1,,,,Genetic generalized epilepsy,rs16955463,2e-09,10426,idiopathic generalized epilepsy,"GWAS meta-analysis of over 29,000 people with epilepsy identifies 26 risk loci and subtype-specific genetic architecture.",37653029,False,,HOXB1,35.0,0.013741257083223301,False,77,56,234,0.43258426966292135,23,29,1,7,8,-FOXB1;+ZNF8;-ZNF547;-ARNT::HIF1A;-BCL6;-CREB3L1;-Prdm15;-ZNF76,0.1786216565389856,0.9174972816237768,0.60131625,0.1014230310745545,0.0,0.013741257083223301,0.08080808080808081,0.032151898177017406,0.06422480971366439,0.132289575,0.02231306683640199,0.0,0.0017863634208190292,0.004040404040404041
286,HAR_3081,HARsv2_2939,shared,True,chr9,11704666,11704754,TYRP1,988631,definitive,nearest_tss,0.255992654460343,88,1.6703597364578655,4.751999855041504,5,1,,,,Neuroticism conditioned on cognitive performance (multi-trait conditioning and joint analysis),rs10960103,2e-15,5396,neuroticism measurement,"Multivariate genome-wide analysis of education, socioeconomic status and brain phenome.",33349686,True,AG80295,TYRP1,25.0,0.5185421553718963,False,4,3,88,0.047058823529411764,27,24,5,2,7,+ZNF677;-Irf1;+IRF2;+NFIA;+NFIC;+NFIX;-ZBTB26,0.11579449142916763,0.09981024667931689,0.011368999999999962,0.23052688637200264,0.8,0.5185421553718963,0.0707070707070707,0.02084300845725017,0.006986717267552183,0.0025011799999999917,0.050715915001840584,0.10400000000000001,0.06741048019834651,0.0035353535353535356
287,HAR_675,HARsv2_0637,shared,True,chr13,71799450,71799565,PIBF1,982568,definitive,nearest_tss,0.25598868213042325,115,5.857382947526625,8.902999877929688,5,1,,,,Externalizing behaviour (multivariate analysis),rs303948,2e-08,7530,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,PIBF1,8.0,0.5534504814537666,False,2,0,115,0.017391304347826087,18,17,2,1,3,-MTF1;+HOXB13;+TBP,0.8468650182706416,0.03688639551192146,0.017432000000000003,0.10760080478060019,0.0,0.5534504814537666,0.030303030303030304,0.1524357032887155,0.0025820476858345025,0.0038350400000000005,0.02367217705173204,0.0,0.07194856258898967,0.0015151515151515154
288,HAR_1334,HARsv2_1269,shared,True,chr18,74799081,74799220,ZNF407,181502,limited,plac_linked,0.25560615393436337,139,4.439123398259793,8.871999740600586,2,1,TSHZ1,distal,False,Externalizing behaviour (multivariate analysis),rs11872397,1e-09,24107,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,TSHZ1,9.0,0.3966102285619636,False,3,0,139,0.02158273381294964,72,67,7,2,9,-FOXB1;-FOXC1;+ZNF136;+ZNF558;+Arid5a;+SATB1;+Stat4;+Stat5a;+TCF7L2,0.5992313884547243,0.04577628220004642,0.39554939999999994,0.006429599999999995,0.0,0.3966102285619636,0.09090909090909091,0.10786164992185038,0.0032043397540032497,0.08702086799999999,0.001414511999999999,0.0,0.05155932971305527,0.004545454545454546
289,HAR_1956,HARsv2_1857,new,False,chr3,77170883,77171305,ROBO2,130785,,nearest_tss,0.25540755350418604,422,3.649682402843415,8.902999877929688,0,0,,,,Externalizing behaviour (multivariate analysis),rs7426688,6e-12,20375,"social inhibition quality, attention deficit-hyperactivity disorder, substance abuse",Multivariate analysis of 1.5 million people identifies genetic associations with traits related to self-regulation and addiction.,34446935,False,,ROBO2,12.0,0.7514054676578039,True,6,0,422,0.014218009478672985,93,89,8,4,12,+Arid3a;+HSF1;-E2F7;+HSF2;+HSF4;+ZNF677;+Pgr;+Lef1;-NR2C2;-Pparg::Rxra;+Sox11;-VEZF1,0.4613919222431216,0.03015593945879835,0.26076449999999995,0.04152084037358053,0.0,0.7514054676578039,0.12121212121212122,0.08305054600376188,0.002110915762115885,0.05736818999999999,0.009134584882187716,0.0,0.09768271079551451,0.0060606060606060615
290,HAR_1866,HARsv2_1772,new,False,chr3,16885059,16885256,PLCL2,23766,,nearest_tss,0.254580490261285,197,3.172278323647655,8.190999984741211,0,0,,,,Depressed affect,rs2278609,9e-09,2112,"mood disorder, major depressive disorder","Meta-analysis of genome-wide association studies for neuroticism in 449,484 individuals identifies novel genetic loci and pathways.",29942085,False,,PLCL2,12.0,0.6899389331775336,True,0,0,197,0.0,35,35,0,0,0,,0.3780353144337216,0.0,0.2928702,0.1473210379551622,0.0,0.6899389331775336,0.0,0.06804635659806989,0.0,0.064431444,0.03241062835013568,0.0,0.08969206131307937,0.0
291,HAR_2353,HARsv2_2238,new,False,chr5,31061231,31061573,CDH6,132113,,nearest_tss,0.2527461873437786,342,2.6285457706221775,8.831000328063965,0,0,,,,Depression,rs4262121,7e-09,17279,major depressive disorder,"Depression pathophysiology, risk prediction of recurrence and comorbid psychiatric disorders using genome-wide analyses.",37464041,False,,CDH6,12.0,0.6315814102164511,True,94,106,395,0.32525951557093424,56,58,2,4,6,+Nr2e1;+RARA;-PROX1;-MEIS1;-PBX1;-ZNF582,0.28309749728707867,0.6898649402835138,0.2603661,0.05037119842643994,0.0,0.6315814102164511,0.06060606060606061,0.05095754951167416,0.048290545819845966,0.057280542,0.011081663653816786,0.0,0.08210558332813865,0.0030303030303030307
292,HAR_2320,HARsv2_2206,new,False,chr5,3427969,3428515,LINC02162,24301,,nearest_tss,0.25124884635371114,546,4.259754163236152,8.809000015258789,0,0,,,,Educational attainment,rs13159124,1.0000000000000001e-23,5303,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,LINC02162,,0.0,False,5,0,546,0.009157509157509158,144,147,2,5,7,-HNF1B;+MTF1;+ARNT::HIF1A;-IRF2;-NFYB;-TP73;-ZBED1,0.5679128228443816,0.019422781519555714,0.29270969999999996,0.36242480000000005,0.0,0.0,0.0707070707070707,0.10222430811198868,0.0013595947063689002,0.064396134,0.07973345600000001,0.0,0.0,0.0035353535353535356
293,HAR_1247,HARsv2_1185,shared,True,chr18,33047102,33047288,ASXL3,530931,strong,nearest_tss,0.24871005367209476,186,1.6931635086329808,7.008999824523926,4,1,,,,Educational attainment,rs77363699,1e-09,569,educational attainment,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals.,35361970,False,,ASXL3,16.0,0.7614106684337377,True,5,0,186,0.026881720430107527,37,27,13,3,16,+FOXG1;+FOXL1;+FOXO4;+FOXO6;-TP63;+ZNF677;+Foxo1;+ETV5::FOXO1;+FOXF2;+Foxj3;+FOXK2;+Foxo3;-GFI1;-Gfi1B;+Mafb;+NRL,0.11977611868500965,0.05701526187998613,0.35180174999999997,0.17590319999999998,0.0,0.7614106684337377,0.16161616161616163,0.021559701363301736,0.00399106833159903,0.077396385,0.038698703999999993,0.0,0.0989833868963859,0.008080808080808083
